date,stid,time,tair,tdew,wmax,max_gust,dewd,matches?,dewd_110_change,tair_10min_change,dewd_10min_change,tair_diff_110,tdew_diff_110,tair2,tdew2,dewpt_dpr_ratio_110,Pre_dewpt_dpr,Post_dewpt_dpr,Dewpt_dpr_change,heat burst
2015-06-30,TIPT,2015-06-30 02:45:00,26.47,18.53436,9.7,17.77,7.935639999999999,True,2.7968699999999984,3.1099999999999994,10.888570000000001,3.6099999999999994,0.813130000000001,25.21,16.2761,0.7394020597232149,16.62502,17.843020000000003,1.2180000000000035,1
