date,stid,time,tair,tdew,wmax,max_gust,dewd,matches?,dewd_115_change,tair_10min_change,dewd_10min_change,tair_diff_115,tdew_diff_115,tair2,tdew2,dewpt_dpr_ratio_115,Pre_dewpt_dpr,Post_dewpt_dpr,Dewpt_dpr_change,heat burst
2015-06-30,TIPT,2015-06-30 02:45:00,26.47,18.53436,9.7,17.77,7.935639999999999,True,3.053060000000002,3.1099999999999994,10.888570000000001,3.780000000000001,0.726939999999999,25.21,16.2761,0.7221636772320655,16.62502,17.843020000000003,1.2180000000000035,1
